sample_id	taxon_rank	taxon_name	taxid_if_available	mean_relative_abundance_classified_only	sd_relative_abundance_classified_only	replicates_detected	mean_direct_reads_if_available	mean_clade_reads	notes
S_25_09_12	phylum	Candidatus Cloacimonetes	456828	8.692724307868315e-05	6.6377839316809565e-06	3	0.0	7.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Candidatus Saccharibacteria	95818	8.690916551125516e-05	2.6128934454523656e-05	3	2.0	7.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Elusimicrobia	74152	7.557506256771049e-05	1.2999745552729585e-05	3	0.0	6.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Peploviricota	2731361	7.556872664651107e-05	2.3509724470596257e-05	3	0.0	6.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Dictyoglomi	68297	5.66858016966405e-05	3.000160112934743e-05	3	0.0	5.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Candidatus Bipolaricaulota	67810	5.6682197879954397e-05	1.1285321817778519e-05	3	0.0	5.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Fibrobacteres	65842	4.9127970148599326e-05	2.8544075795110503e-05	3	0.0	4.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Candidatus Omnitrophica	67812	4.912523804408601e-05	6.487342091695541e-06	3	0.0	4.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Candidatus Micrarchaeota	1801631	4.539058599246516e-05		1	1.0	4.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Atribacterota	67818	4.158095005061646e-05	2.3623391568501687e-05	3	0.0	3.6666666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Caldiserica	67814	2.2675413520461524e-05	2.5645472206734538e-08	3	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Cossaviricota	2732415	2.265867276329145e-05	1.5996206748569007e-05	2	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Candidatus Absconditabacteria	221235	2.265596990077687e-05	1.6000029173394355e-05	2	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Coprothermobacterota	2138240	1.134494363560171e-05	3.822424825348476e-09	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Negarnaviricota	2497569	1.134494363560171e-05	3.822424825348476e-09	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Cressdnaviricota	2732416	1.1332736891287999e-05	1.3440518535521542e-08	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Pisuviricota	2732408	1.1323233009488869e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Preplasmiviricota	2732008	1.1323233009488869e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_09_12	phylum	Taleaviricota	2840024	1.1323233009488869e-05		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Proteobacteria	1224	0.5544292656546239	0.0007325014313262592	3	1780.6666666666667	39234.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Actinobacteria	201174	0.09812340390566777	0.00035752345652297887	3	48.0	6943.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Chordata	7711	0.06076469526464765	0.0003879134362384059	3	0.0	4300.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Bacteroidetes	976	0.05043941228105387	0.0005105191383712148	3	100.0	3569.3333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Firmicutes	1239	0.03593123638928485	0.00027749838464138525	3	40.666666666666664	2542.6666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Cyanobacteria	1117	0.03513508271865123	0.000674699221192706	3	107.33333333333333	2486.3333333333335	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Planctomycetes	203682	0.03266711177341475	0.0010391154091278104	3	11.0	2311.6666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Chloroflexi	200795	0.006547555357173958	0.00022808783031916417	3	6.666666666666667	463.3333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Euryarchaeota	28890	0.005209782453524522	0.00014300333088026215	3	2.0	368.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Acidobacteria	57723	0.004512656849094923	0.00033432575145671766	3	2.3333333333333335	319.3333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Verrucomicrobia	74201	0.0034339395125433155	9.389925568636565e-05	3	1.3333333333333333	243.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Deinococcus-Thermus	1297	0.0032501694973443526	0.0002081430074971401	3	0.0	230.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Spirochaetes	203691	0.002826227209193162	0.00018595821163601845	3	0.0	200.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Uroviricota	2731618	0.002016060467945636	6.623774005950868e-05	3	0.0	142.66666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Chlorobi	1090	0.0015073552517232546	0.00013596193230484369	3	0.0	106.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Gemmatimonadetes	142182	0.0010363004484631722	2.1704171774740222e-05	3	0.0	73.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Kiritimatiellaeota	134625	0.0010080446111612486	3.5926222601713634e-05	3	0.3333333333333333	71.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Tenericutes	544448	0.0009609402780818742	7.084663447829342e-05	3	0.3333333333333333	68.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Nitrospirae	40117	0.0008761638384769112	8.854301827196831e-05	3	0.0	62.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Nucleocytoviricota	2732007	0.000711291239050691	8.051593632591274e-05	3	0.0	50.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Fusobacteria	32066	0.0006782995478851131	2.4267869386667197e-05	3	0.0	48.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Ignavibacteriae	1134404	0.0006500419114857206	2.4474525215315486e-05	3	0.0	46.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Thermotogae	200918	0.0005558361656403865	8.282826545983905e-05	3	0.0	39.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Calditrichaeota	1930617	0.0004333560803958635	5.705978055825743e-05	3	0.0	30.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Thermodesulfobacteria	200940	0.000433351225408675	5.3367126823167784e-05	3	0.0	30.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Thaumarchaeota	651137	0.0004145246943471228	3.56607888238844e-05	3	0.0	29.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Synergistetes	508458	0.00039096210605745895	3.548506121775135e-05	3	0.0	27.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Deferribacteres	200930	0.0003532820886549624	3.7362678024994194e-05	3	0.0	25.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Chlamydiae	204428	0.00034385777297808446	3.5483443000698976e-05	3	0.0	24.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Chrysiogenetes	200938	0.0003250226531581009	1.4186532938901998e-05	3	0.0	23.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Crenarchaeota	28889	0.0003061655686222184	5.873379047646283e-05	3	0.0	21.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Balneolaeota	1936987	0.0001837023897419488	2.442296421063938e-05	3	0.0	13.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Candidatus Thermoplasmatota	2283796	0.00016486747328642228	2.1608902394547403e-05	3	0.3333333333333333	11.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Aquificae	200783	0.0001507377894320677	1.636780627217362e-05	3	0.0	10.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Peploviricota	2731361	0.00013661150040819426	3.56103454118702e-05	3	0.0	9.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_25_11_25	phylum	Candidatus Lokiarchaeota	1655434	0.0001224700363293842	2.156925356228448e-05	3	0.0	8.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
